datetime;open;high;low;close
2025-09-22 19:00:00;147.72400;147.73900;147.68401;147.73599
2025-09-22 18:00:00;147.68300;147.77299;147.65500;147.72400
2025-09-22 17:00:00;147.73599;147.78000;147.65100;147.67999
2025-09-22 16:00:00;147.83099;147.88699;147.72800;147.74100
2025-09-22 15:00:00;147.87700;147.90199;147.81300;147.83099
2025-09-22 14:00:00;147.81700;147.98300;147.81100;147.87100
2025-09-22 13:00:00;147.83501;147.96600;147.72400;147.81599
2025-09-22 12:00:00;147.83800;147.92999;147.75800;147.83600
2025-09-22 11:00:00;147.85300;147.90700;147.73700;147.83800
2025-09-22 10:00:00;147.87100;147.93100;147.81400;147.85201
2025-09-22 09:00:00;147.85201;147.94400;147.79300;147.87100
2025-09-22 08:00:00;148.11200;148.12700;147.81400;147.84399
2025-09-22 07:00:00;148.072998;148.13200;147.88400;148.11000
2025-09-22 06:00:00;148.24899;148.25999;147.99100;148.072006
2025-09-22 05:00:00;148.28101;148.30499;148.21800;148.25
2025-09-22 04:00:00;148.33099;148.36900;148.26801;148.28300
2025-09-22 03:00:00;148.34200;148.37601;148.29800;148.33099
2025-09-22 02:00:00;148.19000;148.35300;148.17300;148.34200
2025-09-22 01:00:00;148.16000;148.21500;148.080002;148.19000
2025-09-22 00:00:00;148.10001;148.25700;148.098999;148.15700
2025-09-21 23:00:00;147.98599;148.11000;147.96899;148.10001
2025-09-19 20:00:00;147.93401;147.99300;147.89200;147.91200
2025-09-19 19:00:00;147.96300;147.99500;147.91499;147.93900
2025-09-19 18:00:00;147.93800;147.97501;147.91299;147.95799
2025-09-19 17:00:00;147.84399;147.95200;147.83900;147.93800
2025-09-19 16:00:00;147.83000;147.92599;147.78999;147.84399
2025-09-19 15:00:00;147.88200;147.95100;147.82201;147.83099
2025-09-19 14:00:00;147.83000;147.92300;147.78500;147.88200
2025-09-19 13:00:00;148.15199;148.15900;147.80000;147.83000
2025-09-19 12:00:00;148.16100;148.28300;148.011002;148.15401
2025-09-19 11:00:00;147.93700;148.19701;147.92700;148.16400
2025-09-19 10:00:00;147.95200;147.97600;147.85001;147.94000
2025-09-19 09:00:00;147.84900;147.98399;147.74800;147.95300
