datetime;open;high;low;close
2025-06-20 12:00:00;106001.71;106130.99;105879.9;105994.06
2025-06-20 11:00:00;105978.81;106100;105820.47;106001.7
2025-06-20 10:00:00;105957.65;106200;105842.74;105978.82
2025-06-20 09:00:00;105980.37;106106.08;105770.75;105961.74
2025-06-20 08:00:00;105837.99;106553.86;105810.13;105980.34
2025-06-20 07:00:00;104743.49;105848.76;104656.2;105837.99
2025-06-20 06:00:00;104617.65;104789.52;104617.65;104743.49
2025-06-20 05:00:00;104275.83;104617.9;104271.15;104617.65
2025-06-20 04:00:00;104618.05;104638.27;104250;104275.83
2025-06-20 03:00:00;104654.76;104728.48;104516.44;104618.04
2025-06-20 02:00:00;104807.97;104830;104516.13;104654.78
2025-06-20 01:00:00;104720.22;104822.01;104406.53;104807.97
2025-06-20 00:00:00;104671.4;104857.11;104583.95;104715.34
2025-06-19 23:00:00;104617.7;104919.39;104480.78;104671.9
2025-06-19 22:00:00;104351.01;104800;104351.01;104620.34
2025-06-19 21:00:00;104294.27;104449.27;104236.47;104349.62
2025-06-19 20:00:00;104275.19;104538.61;104161.98;104300.81
2025-06-19 19:00:00;104410;104499.18;104138.95;104269.56
2025-06-19 18:00:00;104538.64;104734.49;104311.3;104409.99
2025-06-19 17:00:00;104027.75;104861.57;103916.37;104535.56
2025-06-19 16:00:00;104127.73;104459.5;103949.28;104033.85
2025-06-19 15:00:00;104174.55;104489.58;104100;104127.74
2025-06-19 14:00:00;104304.62;104711.11;104121.84;104171.72
2025-06-19 13:00:00;104775.19;104822.79;104261.8;104304.63
2025-06-19 12:00:00;104802.39;104946.45;104689.06;104775.18
2025-06-19 11:00:00;104941.85;104942.75;104750;104802.4
2025-06-19 10:00:00;105011.45;105100;104867.77;104941.84
2025-06-19 09:00:00;104758.09;105053.64;104741.63;105025.78
2025-06-19 08:00:00;104662.53;105016;104648.35;104761.56
2025-06-19 07:00:00;104733.61;104892.46;104636.53;104662.53
2025-06-19 06:00:00;104919.14;105011.06;104643.73;104733.6
2025-06-19 05:00:00;105108.62;105247.99;104850.34;104919.13
2025-06-19 04:00:00;105129.91;105137.48;104816.94;105109.79
2025-06-19 03:00:00;104742.31;105138.04;104742.31;105129.91
2025-06-19 02:00:00;104649.12;105070.74;104490.77;104742.32
2025-06-19 01:00:00;104995.97;105013.42;104496.36;104649.11
2025-06-19 00:00:00;104915.6;105266.61;104705.43;104995.97
2025-06-18 23:00:00;104853.65;105005;104656.4;104915.6
2025-06-18 22:00:00;105115.93;105183;104823.33;104855.27
2025-06-18 21:00:00;104840.58;105179.99;104391.81;105116.71
2025-06-18 20:00:00;103818.67;105042.08;103645.68;104840.57
2025-06-18 19:00:00;103641.85;104475.67;103512.38;103818.67
2025-06-18 18:00:00;104356.73;104732.42;103591.08;103641.86
2025-06-18 17:00:00;104446.92;104540.93;103627;104366.33
2025-06-18 16:00:00;104823.25;104876.98;104366.46;104446.91
2025-06-18 15:00:00;104646.82;105014.67;104161.37;104823
2025-06-18 14:00:00;104460.86;105348.75;104233.5;104646.82
2025-06-18 13:00:00;104534.02;104579.95;103837.75;104460.85
2025-06-18 12:00:00;104858.58;104932.84;104500;104539.48
2025-06-18 11:00:00;104284;104887.76;104205.54;104858.58
2025-06-18 10:00:00;104707.42;104829.36;104191.62;104288.91
2025-06-18 09:00:00;104982.22;105159.7;104585.56;104707.41
2025-06-18 08:00:00;104996.5;105336.17;104749.75;104977.93
2025-06-18 07:00:00;104990.27;105035.9;104731.26;104996.51
2025-06-18 06:00:00;105438.52;105564.01;104914.33;104990.27
2025-06-18 05:00:00;105479.85;105603.63;105400.76;105437.95
2025-06-18 04:00:00;105206.53;105541.07;105077.53;105479.87
2025-06-18 03:00:00;104872.57;105279.5;104862.88;105207.65
2025-06-18 02:00:00;104817.94;105120;104710.38;104872.56
2025-06-18 01:00:00;104853.71;105221.11;104701.88;104817.94
