datetime;open;high;low;close
2025-03-14 10:00:00;1.29270;1.29540;1.29250;1.29420
2025-03-14 09:00:00;1.29330;1.29360;1.29200;1.29280
2025-03-14 08:00:00;1.29250;1.29410;1.29220;1.29330
2025-03-14 07:00:00;1.29310;1.29360;1.29180;1.29250
2025-03-14 06:00:00;1.29480;1.29480;1.29370;1.29390
2025-03-14 05:00:00;1.29410;1.29500;1.29400;1.29490
2025-03-14 04:00:00;1.29440;1.29460;1.29370;1.29410
2025-03-14 03:00:00;1.29400;1.29470;1.29390;1.29440
2025-03-14 02:00:00;1.29420;1.29440;1.29360;1.29400
2025-03-14 01:00:00;1.29460;1.29490;1.29410;1.29420
2025-03-14 00:00:00;1.29560;1.29590;1.29450;1.29460
2025-03-13 23:00:00;1.29520;1.29580;1.29490;1.29570
2025-03-13 22:00:00;1.29480;1.29580;1.29480;1.29520
2025-03-13 21:00:00;1.29540;1.29550;1.29500;1.29500
2025-03-13 20:00:00;1.29440;1.29570;1.29420;1.29540
2025-03-13 19:00:00;1.29520;1.29540;1.29420;1.29440
2025-03-13 18:00:00;1.29400;1.29540;1.29390;1.29520
2025-03-13 17:00:00;1.29470;1.29480;1.29370;1.29400
2025-03-13 16:00:00;1.29440;1.29590;1.29370;1.29460
2025-03-13 15:00:00;1.29570;1.29590;1.29360;1.29440
2025-03-13 14:00:00;1.29380;1.29600;1.29370;1.29570
2025-03-13 13:00:00;1.29340;1.29450;1.29210;1.29380
2025-03-13 12:00:00;1.29320;1.29670;1.29270;1.29330
2025-03-13 11:00:00;1.29560;1.29580;1.29290;1.29330
2025-03-13 10:00:00;1.29600;1.29640;1.29500;1.29570
2025-03-13 09:00:00;1.29480;1.29610;1.29440;1.29600
2025-03-13 08:00:00;1.29540;1.29670;1.29420;1.29480
2025-03-13 07:00:00;1.29500;1.29590;1.29420;1.29520
2025-03-13 06:00:00;1.29600;1.29610;1.29460;1.29510
2025-03-13 05:00:00;1.29620;1.29630;1.29530;1.29590
2025-03-13 04:00:00;1.29580;1.29630;1.29550;1.29630
2025-03-13 03:00:00;1.29690;1.29710;1.29580;1.29580
